frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
106,4.2e-05,0.088291,1.14292,0.370208,0.000292,1.60175
107,0,0.103083,1.15096,0.348625,0.000208,1.60288
108,0,0.0895,1.13979,0.3865,0.000125,1.61592
109,4.2e-05,0.092583,1.33492,0.368292,0.00025,1.79608
110,4.2e-05,0.09425,1.40863,0.451167,0.000125,1.95421
111,0,0.089542,1.16654,0.354584,0.000416,1.61108
112,0,0.087042,1.2295,0.354625,8.3e-05,1.67125
113,4.2e-05,0.08375,1.2095,0.473791,0.000209,1.76729
114,0,0.100334,1.2855,0.378625,0.000208,1.76467
115,4.2e-05,0.098333,1.14387,0.350167,4.1e-05,1.59246
116,0,0.081,1.1445,0.4605,0.00025,1.68625
117,4.1e-05,0.089625,1.16675,0.362792,4.2e-05,1.61925
118,0,0.0895,1.18538,0.439084,0.000291,1.71425
119,0,0.096208,1.16762,0.354875,4.2e-05,1.61875
