frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
61,0.240459,0.684,1.27033,0.371583,0.000292,2.56667
62,0.269084,0.627166,1.22175,0.370084,0.000291,2.48838
63,0.259708,0.628,1.15154,0.361667,0.000125,2.40104
64,0.265,0.640875,1.25846,0.368417,0.000125,2.53288
65,0.27425,0.63125,1.12783,0.358583,0.000125,2.39204
66,0.241917,0.623208,1.1195,0.347708,0.000292,2.33263
67,0.25225,0.633833,1.21212,0.375375,0.000167,2.47375
68,0.281667,0.667375,1.43542,0.376167,0.00025,2.76087
69,0.265125,0.627166,1.12479,0.352125,0.00025,2.36946
70,0.24525,0.626708,1.45671,0.361041,0.00025,2.68996
71,0.248583,0.680375,1.20192,0.365458,0.00025,2.49658
72,0.257959,0.62975,1.14888,0.351625,0.000291,2.3885
73,0.2385,0.620917,1.19879,0.380834,0.000416,2.43946
74,0.250291,0.627875,1.41725,0.391459,0.000166,2.68704
75,0.302083,0.632584,1.15288,0.360708,0.000167,2.44842
76,0.256333,0.627667,1.12383,0.354125,0.000167,2.36212
77,0.26625,0.665625,1.13233,0.400084,0.000166,2.46446
78,0.272,0.698417,1.20029,0.367458,4.2e-05,2.53821
79,0.252334,0.6325,1.10979,0.348292,0.00025,2.34317
80,0.237583,0.624959,1.31571,0.377667,4.1e-05,2.55596
81,0.274875,0.696292,1.22254,0.379042,0.000125,2.57287
82,0.279542,0.64525,1.17404,0.361084,0.00025,2.46017
83,0.2485,0.62325,1.14458,0.36225,0.000458,2.37904
84,0.2885,0.631917,1.21096,0.392209,4.1e-05,2.52363
85,0.27225,0.63425,1.1305,0.365417,0.000125,2.40254
86,0.25025,0.619625,1.2425,0.366541,4.2e-05,2.47896
87,0.270542,0.662416,1.17579,0.409167,0.000375,2.51829
88,0.300292,0.655167,1.14742,0.401084,0.000208,2.50417
89,0.258792,0.635833,1.11629,0.354958,0.000209,2.36608
90,0.240583,0.620584,1.45962,0.383791,0.000209,2.70479
91,0.257834,0.657583,1.21983,0.378167,8.3e-05,2.5135
92,0.27025,0.6405,1.25454,0.36175,0.000584,2.52763
93,0.262333,0.626584,1.13821,0.384542,0.000333,2.412
94,0.283667,0.637917,1.18496,0.376583,0.000125,2.48325
95,0.3165,0.670959,1.18725,0.369125,4.1e-05,2.54387
96,0.261583,0.6255,1.11271,0.349959,0.000166,2.34992
97,0.251125,0.651041,1.15042,0.354042,0.000125,2.40675
98,0.281542,0.683708,1.2545,0.374417,0.000583,2.59475
99,0.283625,0.63275,1.13662,0.359833,0.00025,2.41308
100,0.259042,0.630333,1.18029,0.362916,4.2e-05,2.43262
101,0.252208,0.635042,1.23842,0.377584,8.3e-05,2.50333
102,0.272459,0.628625,1.13846,0.352167,0.000541,2.39225
103,0.242917,0.621208,1.11371,0.355875,0.000125,2.33383
104,0.337042,0.651958,1.29321,0.404209,8.3e-05,2.6865
105,0.303792,0.651416,1.13754,0.359042,0.000333,2.45213
106,0.26475,0.630917,1.11621,0.353375,0.000208,2.36546
107,0.24275,0.641375,1.18792,0.361125,4.1e-05,2.43321
108,0.243584,0.66025,1.15754,0.366125,0.000209,2.42771
109,0.252416,0.621792,1.12258,0.344542,0.000125,2.34146
110,0.234334,0.6175,1.58833,0.369542,4.1e-05,2.80975
111,0.272083,0.631625,1.19663,0.410708,8.4e-05,2.51112
112,0.320333,0.63925,1.16283,0.363833,0.000208,2.48646
113,0.250083,0.620208,1.10613,0.359792,8.3e-05,2.33629
114,0.361,0.643667,1.14312,0.409417,8.3e-05,2.55729
115,0.26925,0.649917,1.14425,0.351375,0.000208,2.415
116,0.241791,0.629167,1.22,0.35925,4.2e-05,2.45025
117,0.264708,0.64675,1.19112,0.361167,4.2e-05,2.46379
118,0.254125,0.654542,1.22029,0.37075,0,2.49971
119,0.260958,0.623625,1.12396,0.350125,0.000125,2.35879
