frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
33,0,0.121459,1.62658,0.458958,0.0005,2.2075
34,4.2e-05,0.135791,1.28742,0.395,0.000125,1.81838
35,0,0.104625,1.15154,0.370459,0.000125,1.62675
36,0,0.092875,1.58396,0.398625,0.000167,2.07563
37,4.1e-05,0.100709,1.25425,0.508125,0.000333,1.86346
38,0,0.108666,1.19179,0.553792,0.000333,1.85458
39,4.2e-05,0.101875,1.20467,0.386083,0.00075,1.69342
40,4.1e-05,0.10125,1.20158,0.568708,0.000125,1.87171
41,4.2e-05,0.11975,1.17071,0.504125,0.00225,1.79688
42,4.1e-05,0.123417,1.37604,0.464041,0.000375,1.96392
43,4.1e-05,0.127667,1.20967,0.407541,0.000167,1.74508
44,0,0.111292,1.27396,0.537584,0.000583,1.92342
45,0,0.131666,1.57787,0.416292,4.2e-05,2.12588
46,4.2e-05,0.112583,1.31462,0.420167,0.000583,1.848
47,0,0.133292,1.425,0.400541,0.000125,1.95896
48,0.000167,0.106916,1.16746,0.365666,8.4e-05,1.64029
49,0,0.09025,1.13629,0.472,0.00125,1.69979
50,4.2e-05,0.168875,1.40562,0.606583,0.000709,2.18183
51,0,0.1195,1.31983,0.4055,0.000125,1.84496
52,0,0.114416,1.15463,0.371709,0.000125,1.64088
53,0,0.094625,1.10354,0.417834,8.3e-05,1.61608
54,4.2e-05,0.118667,1.26017,0.384917,8.3e-05,1.76388
55,0,0.090667,1.17229,0.421833,0.001125,1.68592
56,0,0.104458,1.29658,0.495792,4.2e-05,1.89688
57,0,0.118083,1.21592,0.386292,0.000125,1.72042
58,0,0.095625,1.12121,0.363958,8.3e-05,1.58088
59,0.000166,0.105709,1.31812,0.37625,4.1e-05,1.80029
60,0,0.099042,1.22087,0.550125,0,1.87004
61,0,0.108959,1.16987,0.377833,0.00025,1.65692
62,0,0.089208,1.11179,0.527708,0.000209,1.72892
63,0,0.089292,1.15017,0.423666,0.000959,1.66408
64,0,0.116541,1.15925,0.379917,0.000458,1.65617
65,0,0.099458,1.23183,0.433084,0.000375,1.76475
66,4.2e-05,0.119625,1.20721,0.38175,0.000334,1.70896
67,0,0.106542,1.24275,0.378166,0.000209,1.72767
68,4.1e-05,0.108459,1.30062,0.505083,0.000125,1.91433
69,4.2e-05,0.094458,1.15175,0.40325,0.000417,1.64992
70,0,0.109417,1.53421,0.406042,0,2.04967
71,0,0.105292,1.14587,0.37425,0,1.62542
72,4.1e-05,0.08775,1.09275,0.368292,0.000167,1.549
73,4.2e-05,0.08175,1.28792,0.382792,4.2e-05,1.75254
74,4.1e-05,0.088459,1.13475,0.563583,0.00025,1.78708
75,0,0.123084,1.28996,0.377917,0.000125,1.79108
76,0,0.093459,1.17771,0.359583,0.000334,1.63108
77,0,0.085542,1.08858,0.351958,0.000125,1.52621
78,0,0.081625,1.17446,0.381791,4.2e-05,1.63792
79,0.000167,0.084708,1.13371,0.407667,4.2e-05,1.62629
80,4.2e-05,0.092542,1.26967,0.584917,0.001375,1.94854
81,4.2e-05,0.138958,1.22108,0.366917,0.000292,1.72729
82,4.1e-05,0.105625,1.13804,0.417375,0.000542,1.66162
83,0.000125,0.097292,1.13371,0.370917,0.000458,1.6025
84,0.000125,0.092916,1.15413,0.410667,0.000333,1.65817
85,4.1e-05,0.117,1.14533,0.367625,0.000375,1.63037
86,0.000125,0.089167,1.10296,0.501709,0.000416,1.69437
87,0,0.087917,1.14008,0.368584,0.00025,1.59683
88,4.1e-05,0.091125,1.19912,0.376584,4.1e-05,1.66692
89,0,0.094333,1.1665,0.425083,0.000167,1.68608
90,4.1e-05,0.1015,1.486,0.384917,0.000458,1.97292
91,0,0.098083,1.12,0.359584,0.000333,1.578
92,4.1e-05,0.085667,1.10367,0.468208,0.000208,1.65779
93,4.2e-05,0.11,1.22946,0.383875,4.2e-05,1.72342
94,0,0.094792,1.17983,0.396292,0.000125,1.67104
95,0,0.124167,1.2035,0.360708,0.000125,1.6885
96,0,0.0915,1.10546,0.352,0.000167,1.54913
97,0,0.083125,1.085,0.360541,0.000125,1.52879
98,0,0.098791,1.18754,0.451917,4.1e-05,1.73829
99,4.2e-05,0.101333,1.19067,0.387542,4.1e-05,1.67962
100,4.2e-05,0.100042,1.16954,0.373125,0.0005,1.64325
101,4.2e-05,0.086791,1.0925,0.348375,8.4e-05,1.52779
102,4.1e-05,0.08125,1.08154,0.351875,4.2e-05,1.51475
103,0,0.080208,1.15579,0.364416,0.0005,1.60092
104,0,0.083417,1.11667,0.50775,0.000125,1.70796
105,0,0.096792,1.316,0.378167,0.000125,1.79108
106,4.2e-05,0.098625,1.13413,0.360375,8.3e-05,1.59325
107,4.2e-05,0.089333,1.09525,0.348292,0.000167,1.53308
108,0,0.09875,1.17733,0.362,8.4e-05,1.63817
109,4.2e-05,0.083208,1.09921,0.417041,8.4e-05,1.59958
110,0,0.09575,1.42162,0.469042,0.000166,1.98658
111,4.2e-05,0.100417,1.12675,0.361375,4.1e-05,1.58862
112,0,0.084458,1.09004,0.34425,4.1e-05,1.51879
113,0,0.083458,1.20758,0.368959,4.1e-05,1.66004
114,0,0.089417,1.11979,0.403666,8.4e-05,1.61296
115,0,0.092334,1.23567,0.36775,0.000125,1.69588
116,4.1e-05,0.090042,1.10929,0.474833,8.3e-05,1.67429
117,4.1e-05,0.083459,1.10613,0.365291,4.2e-05,1.55496
118,0,0.087542,1.18096,0.369208,4.2e-05,1.63775
119,0,0.090042,1.11496,0.397958,4.2e-05,1.603
