frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
44,0.017208,0.11325,1.30567,0.387791,0.000209,1.82412
45,0.01775,0.096875,1.31838,0.351833,0.000167,1.785
46,0.0165,0.085291,1.18104,0.359958,0.000209,1.643
47,0.017,0.088375,1.37512,0.449583,0.000292,1.93037
48,0.018833,0.098417,1.24192,0.364625,0.000375,1.72417
49,0.020167,0.09325,1.39129,0.427375,4.2e-05,1.93213
50,0.020292,0.111208,1.24992,0.389875,0.000333,1.77163
51,0.0165,0.089875,1.1655,0.344833,0.00025,1.61696
52,0.016917,0.081958,1.15221,0.360209,4.1e-05,1.61133
53,0.016542,0.089792,1.15083,0.748375,0.000375,2.00592
54,0.022333,0.104792,1.27638,0.373333,0.000375,1.77721
55,0.017417,0.098625,1.23846,0.360792,0.000166,1.71546
56,0.017875,0.08775,1.16729,0.350875,0.000208,1.624
57,0.016375,0.087541,1.18112,0.356709,0.000291,1.64204
58,0.016917,0.085666,1.13996,0.396666,0.000292,1.6395
59,0.019125,0.10575,1.40908,0.436125,0.000417,1.9705
60,0.017458,0.100167,1.48713,0.377958,0.000208,1.98292
61,0.017375,0.087792,1.15008,0.35025,0.000292,1.60579
62,0.0165,0.08925,1.1645,0.349667,4.1e-05,1.61996
63,0.016583,0.083542,1.22,0.415083,0.000167,1.73537
64,0.021416,0.11025,1.26846,0.353166,4.2e-05,1.75333
65,0.016708,0.08975,1.17708,0.436875,4.1e-05,1.72046
66,0.017458,0.090542,1.14783,0.359,0.000459,1.61529
67,0.016791,0.086959,1.12242,0.364084,0.000541,1.59079
68,0.017042,0.087458,1.19938,0.377458,0.000209,1.68154
69,0.017209,0.094458,1.23925,0.437667,0.000125,1.78871
70,0.017083,0.088834,1.19667,0.352292,8.3e-05,1.65496
71,0.016292,0.083583,1.14413,0.425834,4.1e-05,1.66987
72,0.016292,0.103042,1.187,0.3475,8.3e-05,1.65392
73,0.016917,0.086791,1.22721,0.461708,0.000167,1.79279
74,0.019542,0.109917,1.29304,0.404209,0.00025,1.82696
75,0.019667,0.101417,1.25971,0.375208,0.000167,1.75617
76,0.019375,0.096625,1.24667,0.382667,0.000166,1.7455
77,0.018666,0.103667,1.21479,0.470541,0.000167,1.80783
78,0.019541,0.09575,1.30075,0.375042,0.000458,1.79154
79,0.017875,0.0935,1.22604,0.372,4.1e-05,1.70946
80,0.017625,0.09175,1.50663,0.431417,0.000125,2.04754
81,0.017666,0.091584,1.21354,0.368584,4.1e-05,1.69142
82,0.017458,0.088167,1.22621,0.407584,0.000916,1.74033
83,0.03,0.122792,1.22058,0.492625,0,1.866
84,0.019875,0.10075,1.24571,0.373417,0.000333,1.74008
85,0.018917,0.096917,1.19279,0.37175,0.000292,1.68067
86,0.016959,0.093958,1.21612,0.385125,8.3e-05,1.71225
87,0.017916,0.09225,1.35979,0.369875,0.000333,1.84017
88,0.018417,0.101125,1.194,0.375333,0.000208,1.68908
89,0.017625,0.092542,1.19013,0.452583,0.000167,1.75304
90,0.019584,0.098541,1.25992,0.371583,0.00025,1.74988
91,0.017292,0.095,1.26054,0.388875,4.2e-05,1.76175
92,0.01875,0.103167,1.23838,0.370041,0.000125,1.73046
93,0.016875,0.089792,1.31033,0.375292,0.000125,1.79242
94,0.018792,0.093375,1.24158,0.373167,0.0005,1.72742
95,0.017583,0.092792,1.39021,0.41,0.00025,1.91083
96,0.021584,0.115041,1.55221,0.387041,0.000125,2.076
97,0.018458,0.0995,1.28404,0.374791,0.000209,1.777
98,0.018667,0.098125,1.29212,0.365583,8.4e-05,1.77458
99,0.017375,0.097333,1.23992,0.3745,8.3e-05,1.72921
100,0.017917,0.114083,1.61071,0.418083,4.2e-05,2.16083
101,0.018417,0.108458,1.24846,0.373,0.000167,1.7485
102,0.0175,0.089792,1.41617,0.513959,0.000333,2.03775
103,0.020375,0.112291,1.44725,0.398834,0.00025,1.979
104,0.0205,0.104583,1.31108,0.375708,8.3e-05,1.81196
105,0.017625,0.091459,1.25654,0.4235,0.000667,1.78979
106,0.023584,0.097583,1.26171,0.367459,0.000208,1.75054
107,0.017416,0.091292,1.18046,0.354542,0.000125,1.64383
108,0.016958,0.086375,1.09942,0.426666,8.4e-05,1.6295
109,0.022041,0.08725,1.19742,0.365458,0.000459,1.67263
110,0.017125,0.093292,1.38929,0.425042,4.2e-05,1.92479
111,0.017292,0.094916,1.22017,0.360375,0.000208,1.69296
112,0.017042,0.084041,1.16325,0.347,0.000125,1.61146
113,0.016625,0.082125,1.13821,0.363292,0.0005,1.60075
114,0.017667,0.096375,1.15004,0.426125,4.2e-05,1.69025
115,0.016458,0.084167,1.26367,0.37725,0.000125,1.74167
116,0.017208,0.095833,1.20663,0.403459,0.000333,1.72346
117,0.017875,0.094083,1.16538,0.351875,4.2e-05,1.62925
118,0.016292,0.084458,1.14837,0.346333,4.2e-05,1.5955
119,0.0165,0.080917,1.18242,0.362583,4.2e-05,1.64246
