frame,simulation_ms,ui_ms,render_ms,total_ms
148,13.122,0.23,2.54242,15.8944
149,13.745,0.182792,2.96871,16.8965
150,13.2607,0.183125,2.65646,16.1003
151,14.1327,0.178375,2.6725,16.9836
152,12.7188,0.1775,3.08771,15.984
153,13.635,0.1715,2.55912,16.3656
154,11.8809,0.186875,2.17875,14.2465
155,12.4216,0.17025,2.24871,14.8405
156,11.7817,0.167833,2.07608,14.0256
157,12.7672,0.187041,2.29996,15.2542
158,12.0045,0.172334,2.58892,14.7658
159,12.9439,0.163416,2.78733,15.8946
160,11.6831,0.160875,2.24171,14.0857
161,12.5689,0.165708,2.05804,14.7927
162,11.9234,0.164083,2.13033,14.2178
163,12.5254,0.258291,2.66921,15.4529
164,12.0184,0.225458,2.78104,15.0249
165,13.1215,0.22225,2.72046,16.0642
166,12.7579,0.182833,2.34817,15.2889
167,14.2234,0.18025,2.31367,16.7173
168,12.1383,0.19,2.26404,14.5923
169,12.7946,0.165084,2.27696,15.2367
170,11.6371,0.172125,2.83062,14.6398
171,12.3838,0.16575,2.20771,14.7573
172,11.4943,0.159958,2.07567,13.7299
173,12.6354,0.174958,2.14412,14.9545
174,11.3688,0.165292,2.30437,13.8385
175,12.38,0.162916,2.19529,14.7383
176,11.7331,0.168042,2.14008,14.0412
177,12.507,0.165583,2.14621,14.8187
178,11.6348,0.198208,2.59829,14.4313
179,12.6218,0.160834,2.15308,14.9358
