frame,simulation_ms,ui_ms,render_ms,total_ms
146,2.55475,0.113917,1.80104,4.46971
147,2.95637,0.114834,1.66321,4.73442
148,2.44437,0.130667,1.67783,4.25288
149,2.79867,0.110792,1.65933,4.56879
150,2.50067,0.097708,2.128,4.72637
151,2.9425,0.118542,1.78208,4.84312
152,2.62496,0.105708,1.75933,4.49
153,2.84075,0.118375,1.68754,4.64667
154,2.63717,0.135083,1.87975,4.652
155,2.91367,0.129125,1.82854,4.87133
156,2.66579,0.1735,1.84512,4.68442
157,2.98179,0.134083,1.70287,4.81875
158,2.67912,0.114333,1.70308,4.49654
159,2.67271,0.098833,1.72175,4.49329
160,2.78604,0.119,1.77133,4.67638
161,2.7135,0.098417,1.94042,4.75233
162,2.51925,0.121833,1.797,4.43808
163,2.87633,0.130541,1.92829,4.93517
164,2.58704,0.114833,1.72175,4.42363
165,2.82371,0.108875,1.66808,4.60067
166,2.43346,0.149917,1.66421,4.24758
167,2.80567,0.115584,1.796,4.71725
168,2.46396,0.102541,1.65592,4.22242
169,2.87833,0.1185,1.72,4.71683
170,2.47704,0.106292,2.07821,4.66154
171,2.78958,0.117291,1.72388,4.63075
172,2.47567,0.099791,1.81812,4.39358
173,2.609,0.108125,1.79287,4.51
174,2.53792,0.139458,1.87504,4.55242
175,2.63046,0.107875,1.67617,4.4145
176,2.62337,0.109375,1.67562,4.40838
177,2.59433,0.116625,1.66367,4.37462
178,2.62113,0.111833,1.6785,4.41146
179,2.63458,0.09675,1.76667,4.498
