frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
106,0.269417,0.665333,1.13625,0.355167,0.000125,2.42629
107,0.247292,0.613083,1.11837,0.346625,0.000208,2.32558
108,0.2385,0.622292,1.12842,0.367167,0.001083,2.35746
109,0.31725,0.676792,1.24471,0.369917,0.0005,2.60917
110,0.265208,0.616292,1.46683,0.358084,0.000333,2.70675
111,0.26025,0.643541,1.13912,0.364709,0.000333,2.40796
112,0.254792,0.617666,1.27083,0.36825,0.000125,2.51167
113,0.27075,0.615375,1.12187,0.351834,0.000125,2.35996
114,0.247,0.61275,1.12217,0.371708,0.000125,2.35375
115,0.247958,0.613,1.1485,0.399709,0.000125,2.40929
116,0.261708,0.700542,1.35558,0.374042,0.000166,2.69204
117,0.266917,0.618625,1.12204,0.345208,0.000167,2.35296
118,0.257083,0.637959,1.12592,0.365667,0.000125,2.38675
119,0.243958,0.652292,1.27475,0.366666,0.000209,2.53788
