frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
39,0.446375,0.640583,1.21983,0.356208,0.000458,2.66346
40,0.259833,0.626083,1.17479,0.386375,4.2e-05,2.44713
41,0.2705,0.636834,1.17408,0.390042,0.000375,2.47183
42,0.301041,0.636792,1.15712,0.379458,0.000334,2.47475
43,0.239208,0.621958,1.11958,0.363625,0.000375,2.34475
44,0.281333,0.625958,1.2275,0.368292,0.001,2.50408
45,0.257667,0.674417,1.27208,0.3985,0.000292,2.60296
46,0.282792,0.652291,1.22571,0.370875,0.0005,2.53217
47,0.244833,0.644833,1.13433,0.364916,0.000209,2.38912
48,0.240208,0.624042,1.26204,0.397709,4.1e-05,2.52404
49,0.284959,0.639083,1.158,0.355458,0.000292,2.43779
50,0.240042,0.622166,1.51625,0.375334,0.000333,2.75413
51,0.257959,0.62725,1.15492,0.419625,0.000375,2.46013
52,0.284,0.636208,1.15108,0.36375,0.000416,2.43546
53,0.24025,0.624791,1.1335,0.352709,0.000333,2.35158
54,0.240542,0.641125,1.32729,0.393334,0.00025,2.60254
55,0.280458,0.64625,1.14783,0.355584,0.00025,2.43038
56,0.244125,0.638291,1.24179,0.368792,0.00025,2.49325
57,0.265708,0.643875,1.14346,0.359166,0.000292,2.4125
58,0.239375,0.618459,1.17675,0.3915,0.000166,2.42625
59,0.303917,0.673667,1.16604,0.366834,0.000166,2.51063
60,0.253458,0.62325,1.11933,0.350666,0.000292,2.347
61,0.243459,0.645541,1.14879,0.374042,0.000333,2.41217
62,0.2675,0.694583,1.28313,0.37375,0.000333,2.61929
63,0.262708,0.6245,1.11992,0.348625,0.00025,2.356
64,0.248083,0.639542,1.15246,0.361375,4.2e-05,2.4015
65,0.23925,0.625959,1.29229,0.388625,0.00025,2.54637
66,0.305459,0.702583,1.18538,0.372083,0.000334,2.56583
67,0.255125,0.630167,1.14033,0.389084,0.000333,2.41504
68,0.247375,0.621333,1.27087,0.42075,0.000333,2.56067
69,0.304917,0.654791,1.26042,0.362458,0.00025,2.58283
70,0.251333,0.624208,1.37104,0.385833,0.000667,2.63308
71,0.312458,0.62575,1.11471,0.373792,0.000208,2.42692
72,0.267167,0.698708,1.15767,0.358833,0.00025,2.48263
73,0.247709,0.61825,1.11471,0.35175,0.000333,2.33275
74,0.244625,0.624583,1.22742,0.374292,0.000458,2.47138
75,0.261625,0.643583,1.32638,0.417667,0.0005,2.64975
76,0.307459,0.711916,1.14646,0.359375,0.000208,2.52542
77,0.241291,0.626459,1.15608,0.370125,0.000583,2.39454
78,0.249333,0.6235,1.17538,0.417833,0.000334,2.46638
79,0.315791,0.708334,1.16912,0.357916,0.00025,2.55142
80,0.249625,0.625291,1.23221,0.371625,0.000583,2.47933
81,0.311541,0.631709,1.13471,0.384667,0.000208,2.46283
82,0.293625,0.680541,1.16904,0.366042,0.00025,2.5095
83,0.252417,0.631,1.11929,0.358792,0.000458,2.36196
84,0.248083,0.631667,1.15762,0.380542,0.000375,2.41829
85,0.244375,0.627583,1.28817,0.423958,0.000292,2.58438
86,0.302,0.644375,1.23967,0.364375,0.000333,2.55075
87,0.252708,0.627209,1.11767,0.351084,0.001125,2.34979
88,0.268708,0.627625,1.152,0.401667,0.000208,2.45021
89,0.402209,0.639041,1.16029,0.359417,0.000333,2.56129
90,0.250125,0.623542,1.38912,0.364333,0.00075,2.62787
91,0.284084,0.63375,1.14279,0.357209,0.003083,2.42092
92,0.25775,0.738708,1.36592,0.392666,0.000375,2.75542
93,0.30525,0.634834,1.12912,0.353458,0.000208,2.42287
94,0.242417,0.640083,1.15571,0.350125,0.000291,2.38863
95,0.242209,0.637291,1.35004,0.396375,0.00025,2.62617
96,0.285125,0.647959,1.15554,0.359709,0.00025,2.44858
97,0.2495,0.625083,1.11821,0.360875,0.000291,2.35396
98,0.274667,0.624458,1.36904,0.3955,0.0005,2.66417
99,0.293417,0.658083,1.19654,0.354125,0.000625,2.50279
100,0.248417,0.625542,1.12862,0.393833,0.000333,2.39675
101,0.269541,0.646917,1.12433,0.350667,0.000375,2.39183
102,0.26775,0.699167,1.27087,0.378708,0.000167,2.61667
103,0.278292,0.637625,1.13062,0.355625,0.00025,2.40242
104,0.247875,0.623042,1.23246,0.361542,0.000167,2.46508
105,0.261959,0.634166,1.25546,0.388,0.000291,2.53987
106,0.312042,0.6455,1.14054,0.355,0.000209,2.45329
107,0.241333,0.623875,1.14217,0.409416,0.000209,2.417
108,0.283583,0.642875,1.15817,0.416917,0.000333,2.50188
109,0.287417,0.707875,1.18525,0.366792,0.00025,2.54758
110,0.260625,0.628833,1.49887,0.356917,0.000208,2.74546
111,0.261792,0.632875,1.12908,0.359208,0.000292,2.38325
112,0.283833,0.717083,1.20521,0.421083,0.000375,2.62758
113,0.269167,0.646542,1.12692,0.453,0.000167,2.49579
114,0.245958,0.639208,1.18154,0.467167,0.000666,2.53454
115,0.255291,0.661084,1.38221,0.403667,4.1e-05,2.70229
116,0.275416,0.663584,1.26967,0.3595,0.000209,2.56838
117,0.2655,0.630083,1.15008,0.370875,0.000416,2.41696
118,0.254,0.62425,1.21325,0.403125,0.000166,2.49479
119,0.284208,0.638834,1.14533,0.357625,0.000292,2.42629
