frame,simulation_ms,ui_ms,render_ms,total_ms
44,7.13371,0.143375,1.85158,9.12867
45,8.55092,0.137458,2.20429,10.8927
46,7.30721,0.145083,1.92471,9.377
47,8.36583,0.140791,2.11163,10.6182
48,7.26629,0.16875,2.15921,9.59425
49,8.4885,0.149083,1.85771,10.4953
50,7.22283,0.137916,2.17754,9.53829
51,8.80317,0.154542,1.91342,10.8711
52,7.46075,0.14725,2.48408,10.0921
53,8.52633,0.138291,1.998,10.6626
54,7.24583,0.154792,1.85337,9.254
55,8.44179,0.140792,1.94658,10.5292
56,7.24292,0.205292,1.98417,9.43238
57,8.24579,0.150458,2.00838,10.4046
58,7.22867,0.141583,1.84504,9.21529
59,8.32092,0.137042,2.02046,10.4784
60,7.21633,0.13925,1.85592,9.2115
61,8.38033,0.147042,2.00404,10.5314
62,7.34275,0.140708,2.04254,9.526
63,8.25742,0.143875,1.87967,10.281
64,7.37683,0.142708,1.85404,9.37358
65,8.36737,0.144083,2.09329,10.6047
66,7.71208,0.192291,2.05313,9.9575
67,8.37317,0.195583,2.08304,10.6518
68,7.43867,0.137958,2.14854,9.72517
69,8.46204,0.140667,1.84875,10.4515
70,7.25892,0.141584,2.22658,9.62708
71,8.26908,0.142917,2.17292,10.5849
72,7.34254,0.170875,2.04854,9.56196
73,8.31879,0.140667,1.91825,10.3777
74,7.14821,0.146334,1.92592,9.22046
75,8.20433,0.136625,1.93096,10.2719
76,7.076,0.136083,1.97917,9.19125
77,8.44833,0.176959,2.36471,10.99
78,7.30767,0.145833,1.98142,9.43492
79,8.58096,0.151583,2.03854,10.7711
80,7.45838,0.159042,2.17133,9.78875
81,8.79746,0.150416,2.20192,11.1498
82,7.60363,0.170167,2.19358,9.96738
83,8.74533,0.244584,2.10117,11.0911
84,7.24354,0.155417,2.00258,9.40154
85,8.29267,0.161125,2.0395,10.4933
86,7.73567,0.150625,1.94221,9.8285
87,8.20171,0.157,1.87725,10.236
88,7.00721,0.15175,2.02408,9.18304
89,8.10267,0.146958,1.97388,10.2235
90,7.05646,0.150375,2.43558,9.64242
91,8.21404,0.211083,2.22142,10.6465
92,7.21875,0.153125,1.87467,9.24654
93,7.93496,0.149584,1.89413,9.97867
94,6.94471,0.1445,2.17946,9.26867
95,9.65825,0.178334,2.28063,12.1172
96,8.27579,0.167834,2.13088,10.5745
97,8.70275,0.147959,1.97104,10.8217
98,7.65067,0.147417,2.23346,10.0315
99,8.93412,0.189625,2.13662,11.2604
100,7.41221,0.1475,2.189,9.74871
101,8.31983,0.148542,1.94538,10.4138
102,7.13192,0.146292,1.87717,9.15537
103,7.98629,0.136834,2.03233,10.1555
104,6.98883,0.154292,2.01963,9.16275
105,7.97771,0.138542,1.85779,9.97404
106,7.14425,0.135125,2.00329,9.28267
107,8.08133,0.160958,1.87071,10.113
108,7.031,0.139958,1.85708,9.02804
109,8.41571,0.171,1.98358,10.5703
110,6.87283,0.143417,2.28471,9.30096
111,8.25767,0.139667,1.98217,10.3795
112,7.05912,0.140834,1.84183,9.04179
113,7.90425,0.138292,1.85204,9.89458
114,6.99975,0.135042,1.84871,8.9835
115,8.03588,0.150875,2.01808,10.2048
116,7.17558,0.158084,2.01342,9.34708
117,8.04446,0.140708,2.02204,10.2072
118,7.039,0.150167,1.89529,9.08446
119,8.00971,0.138666,1.87679,10.0252
120,6.97129,0.138625,1.84417,8.95408
121,8.03058,0.137334,1.98383,10.1517
122,7.29775,0.166125,2.19083,9.65471
123,8.00508,0.13675,1.97692,10.1188
124,6.97975,0.158041,1.97113,9.10892
125,8.29633,0.141459,1.85521,10.293
126,6.99646,0.139083,1.86283,8.99837
127,7.93454,0.138333,1.93142,10.0043
128,7.20129,0.157625,2.04483,9.40375
129,8.65042,0.1615,2.13233,10.9443
130,7.55521,0.1475,2.40375,10.1065
131,8.17304,0.147708,1.931,10.2517
132,7.38125,0.142208,2.14513,9.66858
133,9.22567,0.191042,2.21046,11.6272
134,8.17962,0.163042,2.14221,10.4849
135,9.4485,0.258042,3.19217,12.8987
136,8.55592,0.185125,2.29933,11.0404
137,9.01983,0.175458,2.19754,11.3928
138,9.56113,0.203042,2.43025,12.1944
139,8.23296,0.146541,1.953,10.3325
140,7.66971,0.158166,2.06321,9.89108
141,8.24746,0.152333,2.32167,10.7215
142,7.25892,0.145167,2.02663,9.43071
143,8.10754,0.139125,1.90246,10.1491
144,7.28604,0.144167,1.91179,9.342
145,8.31667,0.157459,2.04392,10.518
146,7.28217,0.142834,2.14671,9.57171
147,8.12392,0.143875,2.32783,10.5956
148,7.51067,0.162709,2.06658,9.73996
149,8.27417,0.150625,2.04783,10.4726
150,7.45771,0.16175,2.49196,10.1114
151,9.38963,0.15775,2.52808,12.0755
152,7.91792,0.172125,2.64192,10.732
153,8.80421,0.159708,2.26358,11.2275
154,8.378,0.166958,2.63937,11.1843
155,9.0825,0.174958,2.59775,11.8552
156,8.04725,0.172333,2.33692,10.5565
157,8.86383,0.175417,2.31154,11.3508
158,7.57196,0.152875,2.29796,10.0228
159,8.67812,0.164959,2.12804,10.9711
160,7.767,0.191333,2.11388,10.0722
161,8.54054,0.178875,2.18063,10.9
162,7.73208,0.145625,2.03883,9.91654
163,8.50542,0.153667,2.10192,10.761
164,7.99242,0.17525,2.23042,10.3981
165,8.11121,0.159084,2.09779,10.3681
166,7.28067,0.144,1.90558,9.33025
167,8.33229,0.151583,2.03504,10.5189
168,7.39875,0.156042,2.14517,9.69996
169,8.35075,0.150792,2.15008,10.6516
170,7.54742,0.1785,2.45575,10.1817
171,8.48171,0.1505,2.01138,10.6436
172,7.34288,0.150959,2.05325,9.54708
173,8.57496,0.168041,2.16542,10.9084
174,7.8495,0.178417,2.21392,10.2418
175,9.22288,0.164375,2.25558,11.6428
176,7.97333,0.165375,2.255,10.3937
177,9.13879,0.229333,2.288,11.6561
178,8.39012,0.184125,2.27292,10.8472
179,9.36088,0.229584,2.39408,11.9845
