frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
53,4.1e-05,0.107,1.353,0.399,0.000125,1.85917
54,0,0.099584,1.11058,0.357125,0.000333,1.56763
55,4.1e-05,0.087917,1.11308,0.363417,0.00025,1.56471
56,4.1e-05,0.094917,1.09238,0.431917,4.1e-05,1.61929
57,0,0.090958,1.19071,0.397,0.000167,1.67883
58,0,0.10175,1.32346,0.369375,0.000167,1.79475
59,4.1e-05,0.103042,1.16196,0.357084,0.000125,1.62225
60,0,0.084625,1.13221,0.350209,8.3e-05,1.56713
61,4.2e-05,0.081542,1.15338,0.348083,8.3e-05,1.58312
62,4.2e-05,0.087708,1.15975,0.506584,4.1e-05,1.75412
63,0,0.099,1.20254,0.369292,4.2e-05,1.67088
64,4.1e-05,0.086875,1.11462,0.351667,0.000125,1.55333
65,0,0.083542,1.1185,0.350417,0.000125,1.55258
66,0,0.082333,1.13154,0.368791,0.000125,1.58279
67,4.2e-05,0.11475,1.23371,0.443042,0.000667,1.79221
68,4.2e-05,0.1325,1.17925,0.454541,0.000125,1.76646
69,4.2e-05,0.094875,1.15167,0.361834,4.1e-05,1.60846
70,4.2e-05,0.087917,1.34496,0.347083,4.2e-05,1.78004
71,0,0.1,1.21538,0.377083,0.000167,1.69263
72,0,0.093458,1.16846,0.404458,0.000167,1.66654
73,0,0.097084,1.26529,0.368875,0.000334,1.73158
74,0,0.094208,1.15496,0.442417,0.000125,1.69171
75,0,0.08575,1.14263,0.388333,0.000125,1.61683
76,0,0.085583,1.17525,0.366875,4.2e-05,1.62775
77,4.2e-05,0.0945,1.13529,0.400583,0.000208,1.63062
78,4.1e-05,0.108084,1.41521,0.370458,0.000167,1.89396
79,0,0.0985,1.221,0.361667,8.3e-05,1.68125
80,4.2e-05,0.088833,1.18975,0.458292,0.000292,1.73721
81,0,0.093458,1.25667,0.371958,8.4e-05,1.72217
82,4.1e-05,0.092792,1.26942,0.426208,0.000333,1.78879
83,0,0.113041,1.18675,0.376959,0.000125,1.67687
84,0,0.095791,1.15483,0.354375,4.1e-05,1.60504
85,0,0.089959,1.12558,0.357417,0.000375,1.57333
86,0,0.091875,1.15392,0.461041,0.000209,1.70704
87,4.2e-05,0.090042,1.29592,0.389625,0.000375,1.776
88,0,0.097458,1.21358,0.3605,8.3e-05,1.67162
89,0,0.086583,1.10717,0.348833,0.000125,1.54271
90,0,0.083958,1.39083,0.371541,0.000167,1.8465
91,0,0.087083,1.14975,0.355792,0.000125,1.59275
92,0,0.082541,1.27887,0.449375,0.000209,1.811
93,0,0.102708,1.20458,0.354292,0.000292,1.66187
94,0,0.089708,1.09417,0.354166,8.4e-05,1.53812
95,0,0.08525,1.12058,0.355167,8.3e-05,1.56108
96,4.1e-05,0.092375,1.16783,0.365625,0,1.62587
97,4.1e-05,0.088167,1.3095,0.414792,0.000666,1.81317
98,4.2e-05,0.118666,1.33846,0.446375,0,1.90354
99,0,0.098,1.14292,0.359375,4.2e-05,1.60033
100,0,0.089,1.20837,0.415542,0.000417,1.71333
101,0,0.116208,1.26042,0.367291,0.000125,1.74404
102,4.2e-05,0.103833,1.33154,0.439583,0.000167,1.87517
103,4.1e-05,0.102417,1.18542,0.3555,8.3e-05,1.64346
104,0,0.087792,1.12488,0.444333,0.000125,1.65712
105,0,0.084416,1.19946,0.379416,0,1.66329
106,4.1e-05,0.089459,1.15213,0.373708,0.000125,1.61546
107,0,0.111958,1.41,0.393875,0.000292,1.91613
108,4.1e-05,0.099084,1.17158,0.365375,4.2e-05,1.63613
109,0,0.09175,1.12854,0.350416,0.000125,1.57083
110,0,0.083375,1.45133,0.456,0.000125,1.99083
111,4.2e-05,0.097958,1.23721,0.430333,0.000125,1.76567
112,4.1e-05,0.104917,1.27254,0.391041,0.000209,1.76875
113,0,0.100333,1.14762,0.346042,8.3e-05,1.59408
114,0,0.082041,1.11625,0.351959,4.1e-05,1.55029
115,0,0.086667,1.18033,0.344417,4.1e-05,1.61146
116,4.1e-05,0.080834,1.16738,0.524875,0.000125,1.77325
117,0,0.101125,1.43042,0.371334,0.00025,1.90312
118,0,0.100667,1.15346,0.354792,4.2e-05,1.60896
119,0,0.087959,1.09104,0.373959,0.000125,1.55308
