frame,simulation_ms,ui_ms,render_ms,total_ms
148,2.55187,0.097125,1.72142,4.37042
149,2.93925,0.105042,1.69029,4.73458
150,2.55863,0.097375,2.12842,4.78442
151,2.9065,0.111459,1.67546,4.69342
152,2.57742,0.160083,1.79658,4.53408
153,2.77192,0.107958,1.64904,4.52892
154,2.613,0.098417,1.81608,4.5275
155,2.73592,0.113417,1.77829,4.62763
156,2.78037,0.133125,1.72992,4.64342
157,2.84804,0.102625,1.66521,4.61587
158,2.60946,0.102708,1.65667,4.36883
159,2.69488,0.108583,1.66813,4.47158
160,2.86217,0.105291,1.66304,4.6305
161,2.78004,0.098625,1.89904,4.77771
162,2.62142,0.123417,1.67712,4.42196
163,2.68292,0.109375,1.8005,4.59279
164,2.56917,0.117667,1.82146,4.50829
165,2.77625,0.130584,1.83483,4.74167
166,2.53717,0.105959,1.67138,4.3145
167,2.83712,0.119125,1.7595,4.71575
168,2.56592,0.111958,1.72983,4.40771
169,2.83592,0.116,1.70033,4.65225
170,2.57604,0.100708,2.05163,4.72837
171,2.79654,0.109625,1.66454,4.57071
172,2.53796,0.103708,1.87613,4.51779
173,2.73292,0.106875,1.79688,4.63667
174,2.70442,0.1365,1.77746,4.61838
175,2.71242,0.106584,1.64446,4.46346
176,2.76617,0.112625,1.67408,4.55288
177,2.7325,0.094459,1.78767,4.61463
178,2.631,0.115709,1.71275,4.45946
179,2.72779,0.106208,1.75583,4.58983
