frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
106,0.249708,0.641875,1.29929,0.372375,0.00025,2.5635
107,0.275458,0.623667,1.139,0.357625,0.000125,2.39588
108,0.240875,0.615042,1.144,0.357958,0.000125,2.358
109,0.248125,0.622333,1.168,0.411,0.000125,2.44958
110,0.285,0.6415,1.58475,0.396291,0.000292,2.90783
111,0.308625,0.667042,1.22692,0.395084,0.00025,2.59792
112,0.275583,0.646417,1.22542,0.446041,0.000167,2.59362
113,0.305167,0.706458,1.19683,0.379791,0.000167,2.58842
114,0.271333,0.634084,1.17729,0.400125,0.000667,2.4835
115,0.305958,0.636542,1.18275,0.381583,0.000208,2.50704
116,0.264292,0.716958,1.31646,0.389792,0.000375,2.68788
117,0.304,0.658375,1.24279,0.390542,0.000333,2.59604
118,0.277083,0.661209,1.26562,0.39575,0.000375,2.60004
119,0.308292,0.698583,1.33367,0.39675,0.000125,2.73742
