frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
63,0.0175,0.089291,1.24325,0.402542,0.00025,1.75283
64,0.02125,0.107542,1.34629,0.387333,0.000167,1.86258
65,0.017667,0.102708,1.1535,0.455833,0.000209,1.72992
66,0.01925,0.091166,1.21854,0.38975,8.3e-05,1.71879
67,0.033791,0.09425,1.26583,0.38125,0.00025,1.77537
68,0.0185,0.103959,1.31121,0.37125,0.000125,1.80504
69,0.017458,0.106417,1.17633,0.378917,4.2e-05,1.67917
70,0.019667,0.09725,1.18142,0.369916,0.000209,1.66846
71,0.017917,0.09,1.17687,0.498708,0.000334,1.78383
72,0.019458,0.098125,1.17683,0.386625,4.2e-05,1.68108
73,0.0195,0.147834,1.22329,0.393167,0.000167,1.78396
74,0.020958,0.107042,1.41925,0.385333,0.00025,1.93283
75,0.018125,0.097708,1.23346,0.418084,0.000333,1.76771
76,0.020208,0.096,1.17133,0.355416,0.000167,1.64312
77,0.016792,0.086,1.15013,0.445375,0.000125,1.69842
78,0.017541,0.099084,1.28604,0.37875,0.000417,1.78183
79,0.018333,0.098042,1.17483,0.367167,4.2e-05,1.65842
80,0.017792,0.090125,1.4465,0.34875,0.000125,1.90329
81,0.017042,0.085208,1.1955,0.359708,4.2e-05,1.6575
82,0.016875,0.086167,1.20846,0.457917,0.00025,1.76967
83,0.019958,0.134292,1.31825,0.453,0.000708,1.92621
84,0.019709,0.104875,1.19967,0.370834,4.1e-05,1.69512
85,0.017541,0.090209,1.08983,0.343375,8.3e-05,1.54104
86,0.017083,0.082209,1.17054,0.337,4.2e-05,1.60688
87,0.015625,0.081083,1.16525,0.425667,8.3e-05,1.68771
88,0.02425,0.149833,1.17746,0.352084,0.000125,1.70375
89,0.016042,0.08525,1.11771,0.432042,4.1e-05,1.65108
90,0.017,0.08275,1.13667,0.352084,0.000125,1.58862
91,0.017708,0.088458,1.18525,0.3515,4.2e-05,1.64296
92,0.017833,0.087417,1.16783,0.4155,0.000167,1.68875
93,0.017834,0.09875,1.34221,0.417792,0.000291,1.87688
94,0.018417,0.100417,1.12583,0.344292,0.000125,1.58908
95,0.0165,0.085292,1.09246,0.337583,4.2e-05,1.53188
96,0.016292,0.081625,1.37525,0.388916,0.00025,1.86233
97,0.019375,0.097458,1.19162,0.388958,0.00025,1.69767
98,0.018875,0.102958,1.31633,0.36475,0.000333,1.80325
99,0.017583,0.094375,1.10096,0.342542,0.000125,1.55558
100,0.01675,0.083625,1.38488,0.371042,4.2e-05,1.85633
101,0.017542,0.086208,1.12821,0.3575,4.1e-05,1.5895
102,0.017542,0.085166,1.39512,0.559292,0.000292,2.05742
103,0.019292,0.099125,1.21571,0.358459,0.00025,1.69283
104,0.016708,0.092167,1.09358,0.337709,4.1e-05,1.54021
105,0.016667,0.083583,1.11437,0.338625,4.2e-05,1.55329
106,0.017041,0.0905,1.15637,0.4215,0.000125,1.68554
107,0.017167,0.083708,1.266,0.379167,0.000333,1.74638
108,0.018041,0.092375,1.12342,0.571542,0.000625,1.806
109,0.017792,0.091042,1.14704,0.359667,0.000125,1.61567
110,0.017208,0.084959,1.12029,0.345917,0.000208,1.56858
111,0.016875,0.089208,1.13754,0.3625,8.3e-05,1.60621
112,0.016833,0.083792,1.29246,0.416375,0.000333,1.80979
113,0.01925,0.109792,1.17508,0.368542,0.000166,1.67283
114,0.017917,0.0895,1.12608,0.433417,0.000167,1.66708
115,0.016666,0.085709,1.15029,0.366584,0.000166,1.61942
116,0.016958,0.084708,1.17533,0.364666,0.000167,1.64183
117,0.017208,0.087083,1.20046,0.421125,0.000291,1.72617
118,0.022166,0.098292,1.23071,0.353167,0.00025,1.70458
119,0.016416,0.084,1.12075,0.369542,0.00025,1.59096
