frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
91,0.2475,0.622584,1.11837,0.390208,0.000125,2.37879
92,0.2505,0.621,1.27196,0.411375,0.000209,2.55504
93,0.297167,0.644666,1.148,0.371625,0.000584,2.46204
94,0.261916,0.638375,1.11042,0.368125,0.000375,2.37921
95,0.265583,0.641209,1.20033,0.363125,0.00025,2.4705
96,0.265125,0.692208,1.14275,0.386459,4.1e-05,2.48658
97,0.257334,0.639041,1.08725,0.353584,0.000166,2.33738
98,0.238458,0.618292,1.325,0.37525,0.000125,2.55713
99,0.263125,0.624458,1.21425,0.432083,0.000334,2.53425
100,0.324875,0.657125,1.13471,0.37475,0.000458,2.49192
101,0.262167,0.625042,1.09479,0.358209,8.3e-05,2.34029
102,0.354125,0.622041,1.09333,0.418041,0.000125,2.48767
103,0.293209,0.636833,1.18708,0.381542,4.2e-05,2.49871
104,0.262166,0.620834,1.21258,0.367167,8.3e-05,2.46283
105,0.263167,0.644291,1.10858,0.358208,0.000208,2.37446
106,0.275625,0.659375,1.20671,0.416625,0.000375,2.55871
107,0.316959,0.644333,1.11633,0.527834,0.000125,2.60558
108,0.260375,0.629333,1.11504,0.367083,0.000333,2.37217
109,0.248625,0.6235,1.16208,0.400833,0,2.43504
110,0.271291,0.638,1.63867,0.378125,0.000167,2.92625
111,0.271417,0.628667,1.11775,0.373208,0.0005,2.39154
112,0.272833,0.634375,1.09737,0.404792,0.000542,2.40992
113,0.271792,0.700792,1.157,0.43225,0.000541,2.56237
114,0.274375,0.630708,1.09621,0.362834,0.000333,2.36446
115,0.243708,0.645083,1.08737,0.363667,0.00025,2.34008
116,0.240458,0.652875,1.29625,0.406208,0.000667,2.59646
117,0.305083,0.63475,1.10817,0.37,0.000292,2.41829
118,0.248417,0.624125,1.16942,0.360834,0.000291,2.40308
119,0.246667,0.637917,1.16283,0.3985,0.000333,2.44625
